"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","IR1_Plant_Temp","Probes_T4.unit","IR1.Probes_Plant_deltaT"
"9/16/2023",36,"L9_C_13","L9","Control","IR1",24.4505043,24.39999962,0.050504684
"9/16/2023",36,"L9_C_14","L9","Control","IR1",25.20123291,24.89999962,0.301233292
"9/16/2023",36,"L9_C_15","L9","Control","IR1",25.6176281,25.10000038,0.517627716
"9/16/2023",36,"L9_C_16","L9","Control","IR1",26.37989044,25.79999924,0.579891205
"9/16/2023",36,"L9_C_17","L9","Control","IR1",25.21900177,25.5,-0.28099823
"9/16/2023",36,"L9_C_18","L9","Control","IR1",25.33455467,25.89999962,-0.565444946
"9/16/2023",36,"L9_C_19","L9","Control","IR1",26.16563225,26,0.165632248
"9/16/2023",36,"L9_C_2","L9","Control","IR1",24.59021187,23.60000038,0.990211487
"9/16/2023",36,"L9_C_20","L9","Control","IR1",25.11128235,25.20000076,-0.088718414
"9/16/2023",36,"L9_C_3","L9","Control","IR1",25.0528698,23.89999962,1.152870178
"9/16/2023",36,"L9_C_4","L9","Control","IR1",24.10678673,24.79999924,-0.693212509
"9/16/2023",36,"L9_C_5","L9","Control","IR1",24.49367523,24.5,-0.006324768
"9/16/2023",36,"L9_C_6","L9","Control","IR1",25.17464256,25.5,-0.325357437
"9/16/2023",36,"L9_C_7","L9","Control","IR1",24.65676308,25.60000038,-0.943237305
"9/16/2023",36,"L9_C_8","L9","Control","IR1",25.23193169,25.5,-0.268068314
"9/16/2023",36,"L9_C_9","L9","Control","IR1",24.60508919,25.10000038,-0.494911194
"9/16/2023",36,"L9_D_1","L9","Drought","IR1",26.86523438,25.70000076,1.165233612
"9/16/2023",36,"L9_D_10","L9","Drought","IR1",27.38606644,25.89999962,1.486066818
"9/16/2023",36,"L9_D_11","L9","Drought","IR1",26.28507805,25.39999962,0.88507843
"9/16/2023",36,"L9_D_12","L9","Drought","IR1",27.44626236,25.29999924,2.146263123
"9/16/2023",36,"L9_D_13","L9","Drought","IR1",27.43716621,26,1.437166214
"9/16/2023",36,"L9_D_14","L9","Drought","IR1",25.98095894,25.20000076,0.780958176
"9/16/2023",36,"L9_D_15","L9","Drought","IR1",26.31074524,25.5,0.810745239
"9/16/2023",36,"L9_D_16","L9","Drought","IR1",26.39918137,25.29999924,1.099182129
"9/16/2023",36,"L9_D_17","L9","Drought","IR1",25.96006203,24.29999924,1.66006279
"9/16/2023",36,"L9_D_18","L9","Drought","IR1",25.91410637,24.60000038,1.314105988
"9/16/2023",36,"L9_D_19","L9","Drought","IR1",26.42791557,25.29999924,1.127916336
"9/16/2023",36,"L9_D_2","L9","Drought","IR1",26.19114304,24.79999924,1.391143799
"9/16/2023",36,"L9_D_20","L9","Drought","IR1",26.60414886,25.29999924,1.304149628
"9/16/2023",36,"L9_D_3","L9","Drought","IR1",27.18277168,25.89999962,1.282772064
"9/16/2023",36,"L9_D_4","L9","Drought","IR1",26.68268394,25.60000038,1.082683563
"9/16/2023",36,"L9_D_5","L9","Drought","IR1",25.35053635,23.60000038,1.750535965
"9/16/2023",36,"L9_D_6","L9","Drought","IR1",27.82452965,25.70000076,2.124528885
"9/16/2023",36,"L9_D_7","L9","Drought","IR1",27.54624176,25.79999924,1.746242523
"9/16/2023",36,"L9_D_8","L9","Drought","IR1",25.31681633,24.29999924,1.016817093
"9/16/2023",36,"L9_D_9","L9","Drought","IR1",27.42403793,25.5,1.924037933
"9/19/2023",39,"L3_C_1","L3","Control","IR1",24.80390549,25.39999962,-0.596094131
"9/19/2023",39,"L3_C_2","L3","Control","IR1",25.82124329,25.79999924,0.021244049
"9/19/2023",39,"L3_C_3","L3","Control","IR1",25.28129387,26.29999924,-1.018705368
"9/19/2023",39,"L3_C_4","L3","Control","IR1",25.84601784,25.29999924,0.5460186
"9/19/2023",39,"L3_C_5","L3","Control","IR1",24.58619308,24.29999924,0.286193848
"9/19/2023",39,"L3_C_6","L3","Control","IR1",24.74698067,24.79999924,-0.05301857
"9/19/2023",39,"L3_C_7","L3","Control","IR1",24.40248108,24.20000076,0.202480316
"9/19/2023",39,"L3_C_8","L3","Control","IR1",25.2023201,26.60000038,-1.397680283
"9/19/2023",39,"L3_C_9","L3","Control","IR1",25.19491196,26.39999962,-1.205087662
"9/19/2023",39,"L3_D_1","L3","Drought","IR1",26.66670036,26.20000076,0.4666996
"9/19/2023",39,"L3_D_2","L3","Drought","IR1",25.68577003,25.29999924,0.385770798
"9/19/2023",39,"L3_D_3","L3","Drought","IR1",25.69312096,25.5,0.193120956
"9/19/2023",39,"L3_D_4","L3","Drought","IR1",25.1109066,24.5,0.610906601
"9/19/2023",39,"L3_D_5","L3","Drought","IR1",25.94353676,25.39999962,0.54353714
"9/19/2023",39,"L3_D_6","L3","Drought","IR1",25.58325195,25,0.583251953
"9/19/2023",39,"L3_D_7","L3","Drought","IR1",26.11773682,25.60000038,0.517736435
"9/19/2023",39,"L3_D_8","L3","Drought","IR1",26.71833229,25.79999924,0.918333054
"9/19/2023",39,"L3_D_9","L3","Drought","IR1",26.73585892,26,0.735858917
"9/19/2023",39,"L1_C_1","L1","Control","IR1",25.41200638,26.60000038,-1.187994003
"9/19/2023",39,"L1_C_10","L1","Control","IR1",25.44207954,26.29999924,-0.857919693
"9/19/2023",39,"L1_C_11","L1","Control","IR1",25.5042038,26.29999924,-0.795795441
"9/19/2023",39,"L1_C_12","L1","Control","IR1",25.3337822,26.39999962,-1.066217422
"9/19/2023",39,"L1_C_13","L1","Control","IR1",24.40282631,25.70000076,-1.297174454
"9/19/2023",39,"L1_C_14","L1","Control","IR1",24.59966087,25.70000076,-1.10033989
"9/19/2023",39,"L1_C_15","L1","Control","IR1",25.23502731,24.79999924,0.435028076
"9/19/2023",39,"L1_C_16","L1","Control","IR1",25.36502457,26.10000038,-0.734975815
"9/19/2023",39,"L1_C_17","L1","Control","IR1",24.82917976,25.89999962,-1.070819855
"9/19/2023",39,"L1_C_18","L1","Control","IR1",25.51542282,26.29999924,-0.784576416
"9/19/2023",39,"L1_C_19","L1","Control","IR1",24.90175819,24.89999962,0.001758575
"9/19/2023",39,"L1_C_2","L1","Control","IR1",25.063591,26.29999924,-1.236408234
"9/19/2023",39,"L1_C_20","L1","Control","IR1",25.15818596,25.60000038,-0.441814423
"9/19/2023",39,"L1_C_3","L1","Control","IR1",24.76769066,25.5,-0.732309341
"9/19/2023",39,"L1_C_4","L1","Control","IR1",25.65213013,25.29999924,0.35213089
"9/19/2023",39,"L1_C_5","L1","Control","IR1",24.77487373,24.5,0.274873734
"9/19/2023",39,"L1_C_6","L1","Control","IR1",25.18802261,25.20000076,-0.011978149
"9/19/2023",39,"L1_C_7","L1","Control","IR1",25.29990768,25.39999962,-0.100091934
"9/19/2023",39,"L1_C_8","L1","Control","IR1",24.84903908,25.60000038,-0.750961304
"9/19/2023",39,"L1_C_9","L1","Control","IR1",24.60316086,25.60000038,-0.996839523
"9/19/2023",39,"L1_D_1","L1","Drought","IR1",25.55118752,25.60000038,-0.048812866
"9/19/2023",39,"L1_D_10","L1","Drought","IR1",25.85936165,25.39999962,0.45936203
"9/19/2023",39,"L1_D_11","L1","Drought","IR1",26.14541245,26.29999924,-0.154586792
"9/19/2023",39,"L1_D_12","L1","Drought","IR1",26.39562416,26,0.395624161
"9/19/2023",39,"L1_D_13","L1","Drought","IR1",27.38236809,26.39999962,0.982368469
"9/19/2023",39,"L1_D_14","L1","Drought","IR1",26.49295425,26.10000038,0.392953873
"9/19/2023",39,"L1_D_15","L1","Drought","IR1",27.10417557,26.29999924,0.804176331
"9/19/2023",39,"L1_D_16","L1","Drought","IR1",26.87641907,25.70000076,1.176418304
"9/19/2023",39,"L1_D_17","L1","Drought","IR1",26.10648155,26.20000076,-0.093519211
"9/19/2023",39,"L1_D_18","L1","Drought","IR1",27.35638428,26.39999962,0.956384659
"9/19/2023",39,"L1_D_19","L1","Drought","IR1",25.61110878,25.39999962,0.211109161
"9/19/2023",39,"L1_D_2","L1","Drought","IR1",25.97422981,26.10000038,-0.125770569
"9/19/2023",39,"L1_D_20","L1","Drought","IR1",26.31774521,26.10000038,0.217744827
"9/19/2023",39,"L1_D_3","L1","Drought","IR1",26.09064293,26.60000038,-0.509357452
"9/19/2023",39,"L1_D_4","L1","Drought","IR1",27.36794472,26.20000076,1.167943954
"9/19/2023",39,"L1_D_5","L1","Drought","IR1",25.01114845,24.70000076,0.31114769
"9/19/2023",39,"L1_D_6","L1","Drought","IR1",25.41242218,25,0.41242218
"9/19/2023",39,"L1_D_7","L1","Drought","IR1",26.14280891,25.39999962,0.742809296
"9/19/2023",39,"L1_D_8","L1","Drought","IR1",25.07122993,24.29999924,0.771230698
"9/19/2023",39,"L1_D_9","L1","Drought","IR1",26.07150841,25.60000038,0.471508026
"9/19/2023",39,"L2_C_1","L2","Control","IR1",25.04145622,25.39999962,-0.358543396
"9/19/2023",39,"L2_C_2","L2","Control","IR1",24.93314362,26.29999924,-1.366855621
"9/19/2023",39,"L2_C_3","L2","Control","IR1",25.17141533,26.5,-1.328584671
"9/19/2023",39,"L2_C_4","L2","Control","IR1",24.80440521,25.29999924,-0.495594025
"9/19/2023",39,"L2_C_5","L2","Control","IR1",24.41420174,24.5,-0.085798264
"9/19/2023",39,"L2_C_6","L2","Control","IR1",24.65791321,25.60000038,-0.942087173
"9/19/2023",39,"L2_C_7","L2","Control","IR1",25.1898632,26,-0.810136795
"9/19/2023",39,"L2_C_8","L2","Control","IR1",24.40652466,24.89999962,-0.49347496
"9/19/2023",39,"L2_C_9","L2","Control","IR1",24.98274803,26.29999924,-1.317251205
"9/19/2023",39,"L2_D_1","L2","Drought","IR1",25.20036697,24.89999962,0.300367355
"9/19/2023",39,"L2_D_2","L2","Drought","IR1",25.16739273,24.79999924,0.367393494
"9/19/2023",39,"L2_D_3","L2","Drought","IR1",26.94654083,26.10000038,0.846540451
"9/19/2023",39,"L2_D_4","L2","Drought","IR1",26.43624878,25.5,0.936248779
"9/19/2023",39,"L2_D_5","L2","Drought","IR1",25.31157303,24.89999962,0.41157341
"9/19/2023",39,"L2_D_6","L2","Drought","IR1",25.94444656,25.60000038,0.344446182
"9/19/2023",39,"L2_D_7","L2","Drought","IR1",25.78025246,25.39999962,0.380252838
"9/19/2023",39,"L2_D_8","L2","Drought","IR1",25.47283745,25.39999962,0.07283783
"9/19/2023",39,"L2_D_9","L2","Drought","IR1",24.54279709,24.29999924,0.242797852
"9/19/2023",39,"L5_C_1","L5","Control","IR1",24.83212471,26.5,-1.66787529
"9/19/2023",39,"L5_C_2","L5","Control","IR1",25.26137733,26,-0.738622665
"9/19/2023",39,"L5_C_3","L5","Control","IR1",24.88084221,26.20000076,-1.319158554
"9/19/2023",39,"L5_C_4","L5","Control","IR1",25.50270462,26.60000038,-1.097295761
"9/19/2023",39,"L5_C_5","L5","Control","IR1",25.13016891,25.39999962,-0.269830704
"9/19/2023",39,"L5_C_6","L5","Control","IR1",24.89827728,25,-0.101722717
"9/19/2023",39,"L5_C_7","L5","Control","IR1",26.1623497,25.89999962,0.262350082
"9/19/2023",39,"L5_C_8","L5","Control","IR1",25.06964684,25.79999924,-0.730352402
"9/19/2023",39,"L5_C_9","L5","Control","IR1",25.33839226,25,0.338392258
"9/19/2023",39,"L5_D_1","L5","Drought","IR1",26.46846962,25.70000076,0.768468857
"9/19/2023",39,"L5_D_2","L5","Drought","IR1",25.45270729,25.29999924,0.152708054
"9/19/2023",39,"L5_D_3","L5","Drought","IR1",25.74999619,25.10000038,0.649995804
"9/19/2023",39,"L5_D_4","L5","Drought","IR1",25.21173477,25.20000076,0.011734009
"9/19/2023",39,"L5_D_5","L5","Drought","IR1",25.80726051,26.29999924,-0.492738724
"9/19/2023",39,"L5_D_6","L5","Drought","IR1",25.07530594,24.89999962,0.17530632
"9/19/2023",39,"L5_D_7","L5","Drought","IR1",27.44936371,26.5,0.949363708
"9/19/2023",39,"L5_D_8","L5","Drought","IR1",26.64782333,26.29999924,0.347824097
"9/19/2023",39,"L5_D_9","L5","Drought","IR1",27.51661491,26.60000038,0.916614532
"9/19/2023",39,"L4_C_1","L4","Control","IR1",24.55891609,24.60000038,-0.04108429
"9/19/2023",39,"L4_C_2","L4","Control","IR1",25.36712646,25.70000076,-0.332874298
"9/19/2023",39,"L4_C_3","L4","Control","IR1",24.6622448,25,-0.337755203
"9/19/2023",39,"L4_C_4","L4","Control","IR1",25.04241562,25.79999924,-0.757583618
"9/19/2023",39,"L4_C_5","L4","Control","IR1",25.17956543,25.10000038,0.079565048
"9/19/2023",39,"L4_C_6","L4","Control","IR1",24.71069145,24.79999924,-0.089307785
"9/19/2023",39,"L4_C_7","L4","Control","IR1",25.1028614,25.79999924,-0.697137833
"9/19/2023",39,"L4_C_8","L4","Control","IR1",24.7804718,26,-1.219528198
"9/19/2023",39,"L4_C_9","L4","Control","IR1",25.24992943,25.79999924,-0.550069809
"9/19/2023",39,"L4_D_1","L4","Drought","IR1",25.70057678,25.39999962,0.300577164
"9/19/2023",39,"L4_D_2","L4","Drought","IR1",26.04346085,25.60000038,0.443460464
"9/19/2023",39,"L4_D_3","L4","Drought","IR1",26.22464371,26.20000076,0.024642944
"9/19/2023",39,"L4_D_4","L4","Drought","IR1",27.57426262,26.20000076,1.374261856
"9/19/2023",39,"L4_D_5","L4","Drought","IR1",27.13365555,26.60000038,0.533655167
"9/19/2023",39,"L4_D_6","L4","Drought","IR1",26.75384521,26.29999924,0.453845978
"9/19/2023",39,"L4_D_7","L4","Drought","IR1",27.03368759,26.29999924,0.733688354
"9/19/2023",39,"L4_D_8","L4","Drought","IR1",26.48358727,26,0.483587265
"9/19/2023",39,"L4_D_9","L4","Drought","IR1",26.44148064,26.20000076,0.241479874
"9/19/2023",39,"L7_C_1","L7","Control","IR1",24.62653351,25.39999962,-0.77346611
"9/19/2023",39,"L7_C_10","L7","Control","IR1",25.79265785,25.5,0.292657852
"9/19/2023",39,"L7_C_11","L7","Control","IR1",25.42780876,26.39999962,-0.972190857
"9/19/2023",39,"L7_C_12","L7","Control","IR1",24.28329849,24.29999924,-0.016700745
"9/19/2023",39,"L7_C_13","L7","Control","IR1",25.68625641,25.39999962,0.28625679
"9/19/2023",39,"L7_C_14","L7","Control","IR1",24.41290855,25.20000076,-0.787092209
"9/19/2023",39,"L7_C_15","L7","Control","IR1",24.291605,24.70000076,-0.408395767
"9/19/2023",39,"L7_C_16","L7","Control","IR1",25.92796326,26.29999924,-0.37203598
"9/19/2023",39,"L7_C_17","L7","Control","IR1",24.36593628,25.10000038,-0.734064102
"9/19/2023",39,"L7_C_18","L7","Control","IR1",26.01922798,25.29999924,0.719228745
"9/19/2023",39,"L7_C_19","L7","Control","IR1",25.34867668,26.39999962,-1.051322937
"9/19/2023",39,"L7_C_2","L7","Control","IR1",24.93547249,25.20000076,-0.264528275
"9/19/2023",39,"L7_C_20","L7","Control","IR1",24.52828789,25.39999962,-0.871711731
"9/19/2023",39,"L7_C_3","L7","Control","IR1",24.81689835,26.10000038,-1.283102036
"9/19/2023",39,"L7_C_4","L7","Control","IR1",25.40060806,24.79999924,0.600608826
"9/19/2023",39,"L7_C_5","L7","Control","IR1",24.20005608,25.70000076,-1.499944687
"9/19/2023",39,"L7_C_6","L7","Control","IR1",24.66344261,25.60000038,-0.93655777
"9/19/2023",39,"L7_C_7","L7","Control","IR1",24.75537491,25.79999924,-1.044624329
"9/19/2023",39,"L7_C_8","L7","Control","IR1",25.21882439,26,-0.781175613
"9/19/2023",39,"L7_C_9","L7","Control","IR1",24.91470718,25.29999924,-0.385292053
"9/19/2023",39,"L7_D_1","L7","Drought","IR1",26.53286934,25.60000038,0.932868958
"9/19/2023",39,"L7_D_10","L7","Drought","IR1",25.48515892,24.70000076,0.785158157
"9/19/2023",39,"L7_D_11","L7","Drought","IR1",25.50889397,25.39999962,0.108894348
"9/19/2023",39,"L7_D_12","L7","Drought","IR1",25.78847313,25.39999962,0.388473511
"9/19/2023",39,"L7_D_13","L7","Drought","IR1",26.50523567,25.79999924,0.705236435
"9/19/2023",39,"L7_D_14","L7","Drought","IR1",25.81077194,25.29999924,0.510772705
"9/19/2023",39,"L7_D_15","L7","Drought","IR1",27.02622223,25.79999924,1.226222992
"9/19/2023",39,"L7_D_16","L7","Drought","IR1",26.02112389,25.29999924,0.721124649
"9/19/2023",39,"L7_D_17","L7","Drought","IR1",27.06239891,25.89999962,1.162399292
"9/19/2023",39,"L7_D_18","L7","Drought","IR1",24.53115273,24.29999924,0.231153488
"9/19/2023",39,"L7_D_19","L7","Drought","IR1",26.19568062,26.29999924,-0.104318619
"9/19/2023",39,"L7_D_2","L7","Drought","IR1",25.7979908,25.39999962,0.39799118
"9/19/2023",39,"L7_D_20","L7","Drought","IR1",27.28142738,26.10000038,1.181427002
"9/19/2023",39,"L7_D_3","L7","Drought","IR1",26.09244537,25.60000038,0.492444992
"9/19/2023",39,"L7_D_4","L7","Drought","IR1",25.97075272,25.70000076,0.270751953
"9/19/2023",39,"L7_D_5","L7","Drought","IR1",24.94921303,25.39999962,-0.450786591
"9/19/2023",39,"L7_D_6","L7","Drought","IR1",26.37450218,25.10000038,1.274501801
"9/19/2023",39,"L7_D_7","L7","Drought","IR1",26.07730103,26.5,-0.422698975
"9/19/2023",39,"L7_D_8","L7","Drought","IR1",26.50590134,25.89999962,0.605901718
"9/19/2023",39,"L7_D_9","L7","Drought","IR1",26.14122009,26.20000076,-0.05878067
"9/19/2023",39,"L8_C_1","L8","Control","IR1",25.53049088,25.60000038,-0.069509506
"9/19/2023",39,"L8_C_10","L8","Control","IR1",25.07969856,26.5,-1.420301437
"9/19/2023",39,"L8_C_11","L8","Control","IR1",25.57527161,25.79999924,-0.224727631
"9/19/2023",39,"L8_C_12","L8","Control","IR1",25.20436287,25.60000038,-0.395637512
"9/19/2023",39,"L8_C_13","L8","Control","IR1",25.61288452,25.70000076,-0.087116241
"9/19/2023",39,"L8_C_14","L8","Control","IR1",24.84778023,25.20000076,-0.352220535
"9/19/2023",39,"L8_C_15","L8","Control","IR1",25.29502106,25.39999962,-0.104978561
"9/19/2023",39,"L8_C_16","L8","Control","IR1",25.58240128,26.10000038,-0.517599106
"9/19/2023",39,"L8_C_17","L8","Control","IR1",25.61353302,26.29999924,-0.686466217
"9/19/2023",39,"L8_C_18","L8","Control","IR1",25.44347191,25.39999962,0.04347229
"9/19/2023",39,"L8_C_19","L8","Control","IR1",24.96408653,25.39999962,-0.435913086
"9/19/2023",39,"L8_C_2","L8","Control","IR1",26.32722092,26,0.327220917
"9/19/2023",39,"L8_C_20","L8","Control","IR1",25.2875061,25.60000038,-0.312494278
"9/19/2023",39,"L8_C_3","L8","Control","IR1",24.95053101,25.29999924,-0.349468231
"9/19/2023",39,"L8_C_4","L8","Control","IR1",25.49373436,26.39999962,-0.906265259
"9/19/2023",39,"L8_C_5","L8","Control","IR1",24.94418526,25.70000076,-0.755815506
"9/19/2023",39,"L8_C_6","L8","Control","IR1",25.64328384,26.39999962,-0.756715775
"9/19/2023",39,"L8_C_7","L8","Control","IR1",25.33462143,25.60000038,-0.265378952
"9/19/2023",39,"L8_C_8","L8","Control","IR1",24.9679985,26.10000038,-1.132001877
"9/19/2023",39,"L8_C_9","L8","Control","IR1",24.76082993,25.10000038,-0.339170456
"9/19/2023",39,"L8_D_1","L8","Drought","IR1",25.98789597,25.60000038,0.387895584
"9/19/2023",39,"L8_D_10","L8","Drought","IR1",26.13538551,25.5,0.635385513
"9/19/2023",39,"L8_D_11","L8","Drought","IR1",25.97744179,25.79999924,0.177442551
"9/19/2023",39,"L8_D_12","L8","Drought","IR1",26.22961426,26.39999962,-0.170385361
"9/19/2023",39,"L8_D_13","L8","Drought","IR1",25.88668251,26.10000038,-0.213317871
"9/19/2023",39,"L8_D_14","L8","Drought","IR1",26.78109932,26,0.781099319
"9/19/2023",39,"L8_D_15","L8","Drought","IR1",25.65716171,26,-0.342838287
"9/19/2023",39,"L8_D_16","L8","Drought","IR1",26.6679306,26.20000076,0.46792984
"9/19/2023",39,"L8_D_17","L8","Drought","IR1",25.44953346,24.39999962,1.049533844
"9/19/2023",39,"L8_D_18","L8","Drought","IR1",24.58870506,24.60000038,-0.011295319
"9/19/2023",39,"L8_D_19","L8","Drought","IR1",25.45186996,24.39999962,1.051870346
"9/19/2023",39,"L8_D_2","L8","Drought","IR1",26.65649223,25.89999962,0.756492615
"9/19/2023",39,"L8_D_20","L8","Drought","IR1",25.60346603,25.20000076,0.403465271
"9/19/2023",39,"L8_D_3","L8","Drought","IR1",26.03716087,25.29999924,0.737161636
"9/19/2023",39,"L8_D_4","L8","Drought","IR1",27.51595879,26.20000076,1.315958023
"9/19/2023",39,"L8_D_5","L8","Drought","IR1",25.80771446,26,-0.192285538
"9/19/2023",39,"L8_D_6","L8","Drought","IR1",25.98911476,26.39999962,-0.410884857
"9/19/2023",39,"L8_D_7","L8","Drought","IR1",25.77319908,25.5,0.273199081
"9/19/2023",39,"L8_D_8","L8","Drought","IR1",25.06447029,25.39999962,-0.335529327
"9/19/2023",39,"L8_D_9","L8","Drought","IR1",26.31923676,26.29999924,0.019237518
"9/19/2023",39,"L6_C_1","L6","Control","IR1",24.78632545,26.10000038,-1.313674927
"9/19/2023",39,"L6_C_2","L6","Control","IR1",24.80566406,26,-1.194335938
"9/19/2023",39,"L6_C_3","L6","Control","IR1",24.95425034,26.20000076,-1.245750427
"9/19/2023",39,"L6_C_4","L6","Control","IR1",24.82152176,25.70000076,-0.878479004
"9/19/2023",39,"L6_C_5","L6","Control","IR1",25.24590111,25.70000076,-0.454099655
"9/19/2023",39,"L6_C_6","L6","Control","IR1",24.7788372,25.29999924,-0.521162033
"9/19/2023",39,"L6_C_7","L6","Control","IR1",24.64929962,25.79999924,-1.150699615
"9/19/2023",39,"L6_C_8","L6","Control","IR1",25.18606377,26.10000038,-0.913936615
"9/19/2023",39,"L6_C_9","L6","Control","IR1",25.28329849,26.29999924,-1.016700745
"9/19/2023",39,"L6_D_1","L6","Drought","IR1",26.7258873,26.10000038,0.625886917
"9/19/2023",39,"L6_D_2","L6","Drought","IR1",25.14288139,24.70000076,0.44288063
"9/19/2023",39,"L6_D_3","L6","Drought","IR1",25.60492706,25.39999962,0.204927444
"9/19/2023",39,"L6_D_4","L6","Drought","IR1",26.54141426,25.70000076,0.841413498
"9/19/2023",39,"L6_D_5","L6","Drought","IR1",25.75494576,25.60000038,0.154945374
"9/19/2023",39,"L6_D_6","L6","Drought","IR1",26.17208099,25.79999924,0.372081757
"9/19/2023",39,"L6_D_7","L6","Drought","IR1",24.58559418,24.60000038,-0.014406204
"9/19/2023",39,"L6_D_8","L6","Drought","IR1",25.37584496,25.10000038,0.275844574
"9/19/2023",39,"L6_D_9","L6","Drought","IR1",25.24210167,24.60000038,0.642101288
"9/19/2023",39,"L6_C_10","L6","Control","IR1",24.84544373,26,-1.154556274
"9/19/2023",39,"L6_C_11","L6","Control","IR1",24.4505043,26.20000076,-1.74949646
"9/19/2023",39,"L6_C_12","L6","Control","IR1",24.13576317,26.39999962,-2.26423645
"9/19/2023",39,"L6_C_13","L6","Control","IR1",24.00718498,25.60000038,-1.592815399
"9/19/2023",39,"L6_C_14","L6","Control","IR1",24.62778664,25.39999962,-0.772212982
"9/19/2023",39,"L6_C_15","L6","Control","IR1",25.16047859,25.60000038,-0.43952179
"9/19/2023",39,"L6_C_16","L6","Control","IR1",24.8313427,26.10000038,-1.268657684
"9/19/2023",39,"L6_C_18","L6","Control","IR1",24.93588448,26.10000038,-1.164115906
"9/19/2023",39,"L6_D_10","L6","Drought","IR1",25.52305412,25.5,0.023054123
"9/19/2023",39,"L6_D_11","L6","Drought","IR1",27.12262344,26.20000076,0.922622681
"9/19/2023",39,"L6_D_12","L6","Drought","IR1",25.30254173,25.29999924,0.002542496
"9/19/2023",39,"L6_D_13","L6","Drought","IR1",26.14662552,26.10000038,0.046625137
"9/19/2023",39,"L6_D_14","L6","Drought","IR1",25.33578682,25.39999962,-0.064212799
"9/19/2023",39,"L6_D_15","L6","Drought","IR1",25.93252373,26.20000076,-0.267477036
"9/19/2023",39,"L6_D_16","L6","Drought","IR1",25.55310249,25.20000076,0.35310173
"9/19/2023",39,"L6_D_17","L6","Drought","IR1",26.63106346,26.10000038,0.53106308
"9/19/2023",39,"L6_D_18","L6","Drought","IR1",25.48751259,25.5,-0.012487411
"9/19/2023",39,"L9_C_1","L9","Control","IR1",25.36126518,26.10000038,-0.738735199
"9/19/2023",39,"L9_C_10","L9","Control","IR1",24.93541718,26.39999962,-1.464582443
"9/19/2023",39,"L9_C_11","L9","Control","IR1",25.18510246,25.60000038,-0.414897919
"9/19/2023",39,"L9_C_12","L9","Control","IR1",24.82768059,26.20000076,-1.372320175
"9/19/2023",39,"L9_C_13","L9","Control","IR1",25.58846664,25.39999962,0.188467026
"9/19/2023",39,"L9_C_14","L9","Control","IR1",25.46863937,25.60000038,-0.131361008
"9/19/2023",39,"L9_C_15","L9","Control","IR1",25.42812538,26.20000076,-0.771875381
"9/19/2023",39,"L9_C_16","L9","Control","IR1",25.13668633,25.39999962,-0.263313293
"9/19/2023",39,"L9_C_17","L9","Control","IR1",25.55667877,26.5,-0.943321228
"9/19/2023",39,"L9_C_18","L9","Control","IR1",24.98874474,26.39999962,-1.411254883
"9/19/2023",39,"L9_C_19","L9","Control","IR1",25.21162796,25.29999924,-0.088371277
"9/19/2023",39,"L9_C_2","L9","Control","IR1",25.27401924,25.39999962,-0.125980377
"9/19/2023",39,"L9_C_20","L9","Control","IR1",24.8130188,25.79999924,-0.986980438
"9/19/2023",39,"L9_C_3","L9","Control","IR1",25.26705551,25.39999962,-0.132944107
"9/19/2023",39,"L9_C_4","L9","Control","IR1",24.49425507,25.60000038,-1.105745316
"9/19/2023",39,"L9_C_5","L9","Control","IR1",25.40194511,26.29999924,-0.898054123
"9/19/2023",39,"L9_C_6","L9","Control","IR1",24.3795681,25.39999962,-1.020431519
"9/19/2023",39,"L9_C_7","L9","Control","IR1",24.9257164,26.10000038,-1.174283981
"9/19/2023",39,"L9_C_8","L9","Control","IR1",24.85190582,25.60000038,-0.748094559
"9/19/2023",39,"L9_C_9","L9","Control","IR1",25.12488747,25.60000038,-0.475112915
"9/19/2023",39,"L9_D_1","L9","Drought","IR1",25.97457695,25.39999962,0.574577332
"9/19/2023",39,"L9_D_10","L9","Drought","IR1",25.37677574,24.79999924,0.576776505
"9/19/2023",39,"L9_D_11","L9","Drought","IR1",25.80259895,25.39999962,0.402599335
"9/19/2023",39,"L9_D_12","L9","Drought","IR1",25.7882328,25.39999962,0.388233185
"9/19/2023",39,"L9_D_13","L9","Drought","IR1",26.01007271,25.79999924,0.210073471
"9/19/2023",39,"L9_D_14","L9","Drought","IR1",25.66673851,26,-0.33326149
"9/19/2023",39,"L9_D_15","L9","Drought","IR1",26.77260399,26.39999962,0.37260437
"9/19/2023",39,"L9_D_16","L9","Drought","IR1",25.17201614,24.60000038,0.572015762
"9/19/2023",39,"L9_D_17","L9","Drought","IR1",27.31634903,26.10000038,1.216348648
"9/19/2023",39,"L9_D_18","L9","Drought","IR1",26.54146194,25.60000038,0.941461563
"9/19/2023",39,"L9_D_19","L9","Drought","IR1",26.51720428,26.29999924,0.217205048
"9/19/2023",39,"L9_D_2","L9","Drought","IR1",25.70941353,25.39999962,0.30941391
"9/19/2023",39,"L9_D_20","L9","Drought","IR1",26.27257729,25.60000038,0.672576904
"9/19/2023",39,"L9_D_3","L9","Drought","IR1",26.93754959,26.20000076,0.737548828
"9/19/2023",39,"L9_D_4","L9","Drought","IR1",26.68863678,26.20000076,0.488636017
"9/19/2023",39,"L9_D_5","L9","Drought","IR1",24.35313416,24.70000076,-0.346866608
