"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB1_Plant_RGB.138.139.97","RGB1_Plant_RGB.68.85.63"
"9/25/2023",45,"L7_C_8","L7","Control","RGB1",1.067439538,98.93256046
"9/25/2023",45,"L7_C_9","L7","Control","RGB1",4.270614991,95.72938501
"9/25/2023",45,"L7_D_1","L7","Drought","RGB1",10.82671918,89.17328082
"9/25/2023",45,"L7_D_10","L7","Drought","RGB1",7.442231836,92.55776816
"9/25/2023",45,"L7_D_11","L7","Drought","RGB1",0.649514052,99.35048595
"9/25/2023",45,"L7_D_12","L7","Drought","RGB1",6.757141362,93.24285864
"9/25/2023",45,"L7_D_13","L7","Drought","RGB1",9.193986571,90.80601343
"9/25/2023",45,"L7_D_14","L7","Drought","RGB1",9.960435764,90.03956424
"9/25/2023",45,"L7_D_15","L7","Drought","RGB1",0.53484133,99.46515867
"9/25/2023",45,"L7_D_16","L7","Drought","RGB1",12.10596469,87.89403531
"9/25/2023",45,"L7_D_17","L7","Drought","RGB1",0.361841435,99.63815856
"9/25/2023",45,"L7_D_18","L7","Drought","RGB1",0.611429142,99.38857086
"9/25/2023",45,"L7_D_19","L7","Drought","RGB1",0.801212482,99.19878752
"9/25/2023",45,"L7_D_2","L7","Drought","RGB1",1.513207358,98.48679264
"9/25/2023",45,"L7_D_20","L7","Drought","RGB1",4.398757139,95.60124286
"9/25/2023",45,"L7_D_3","L7","Drought","RGB1",8.729354003,91.270646
"9/25/2023",45,"L7_D_4","L7","Drought","RGB1",0.209917187,99.79008281
"9/25/2023",45,"L7_D_5","L7","Drought","RGB1",0.649522833,99.35047717
"9/25/2023",45,"L7_D_6","L7","Drought","RGB1",6.221898202,93.7781018
"9/25/2023",45,"L7_D_7","L7","Drought","RGB1",0.382489652,99.61751035
"9/25/2023",45,"L7_D_8","L7","Drought","RGB1",10.24232105,89.75767895
"9/25/2023",45,"L7_D_9","L7","Drought","RGB1",13.69404955,86.30595045
"9/25/2023",45,"L8_C_1","L8","Control","RGB1",0.845164276,99.15483572
"9/25/2023",45,"L8_C_10","L8","Control","RGB1",3.271517887,96.72848211
"9/25/2023",45,"L8_C_11","L8","Control","RGB1",0.331151386,99.66884861
"9/25/2023",45,"L8_C_12","L8","Control","RGB1",0.928319386,99.07168061
"9/25/2023",45,"L8_C_13","L8","Control","RGB1",0.510720351,99.48927965
"9/25/2023",45,"L8_C_14","L8","Control","RGB1",0.621981884,99.37801812
"9/25/2023",45,"L8_C_15","L8","Control","RGB1",0.534763592,99.46523641
"9/25/2023",45,"L8_C_16","L8","Control","RGB1",0.81815571,99.18184429
"9/25/2023",45,"L8_C_17","L8","Control","RGB1",3.255619221,96.74438078
"9/25/2023",45,"L8_C_18","L8","Control","RGB1",0.672148613,99.32785139
"9/25/2023",45,"L8_C_19","L8","Control","RGB1",3.765617965,96.23438204
"9/25/2023",45,"L8_C_2","L8","Control","RGB1",0.638521167,99.36147883
"9/25/2023",45,"L8_C_20","L8","Control","RGB1",1.343906669,98.65609333
"9/25/2023",45,"L8_C_3","L8","Control","RGB1",0.532882668,99.46711733
"9/25/2023",45,"L8_C_4","L8","Control","RGB1",0.423106112,99.57689389
"9/25/2023",45,"L8_C_5","L8","Control","RGB1",3.008125364,96.99187464
"9/25/2023",45,"L8_C_6","L8","Control","RGB1",1.563482747,98.43651725
"9/25/2023",45,"L8_C_7","L8","Control","RGB1",0.469557893,99.53044211
"9/25/2023",45,"L8_C_8","L8","Control","RGB1",0.60807647,99.39192353
"9/25/2023",45,"L8_C_9","L8","Control","RGB1",0.487983095,99.51201691
"9/25/2023",45,"L8_D_1","L8","Drought","RGB1",7.828793749,92.17120625
"9/25/2023",45,"L8_D_10","L8","Drought","RGB1",0.559411731,99.44058827
"9/25/2023",45,"L8_D_11","L8","Drought","RGB1",9.952421549,90.04757845
"9/25/2023",45,"L8_D_12","L8","Drought","RGB1",12.85665816,87.14334184
"9/25/2023",45,"L8_D_13","L8","Drought","RGB1",0.739357183,99.26064282
"9/25/2023",45,"L8_D_14","L8","Drought","RGB1",1.660484038,98.33951596
"9/25/2023",45,"L8_D_15","L8","Drought","RGB1",0.610451348,99.38954865
"9/25/2023",45,"L8_D_16","L8","Drought","RGB1",0.612322453,99.38767755
"9/25/2023",45,"L8_D_17","L8","Drought","RGB1",11.05074219,88.94925781
"9/25/2023",45,"L8_D_18","L8","Drought","RGB1",6.773264597,93.2267354
"9/25/2023",45,"L8_D_19","L8","Drought","RGB1",1.222216629,98.77778337
"9/25/2023",45,"L8_D_2","L8","Drought","RGB1",0.730640549,99.26935945
"9/25/2023",45,"L8_D_20","L8","Drought","RGB1",10.89573483,89.10426517
"9/25/2023",45,"L8_D_3","L8","Drought","RGB1",0.832699546,99.16730045
"9/25/2023",45,"L8_D_4","L8","Drought","RGB1",8.76218527,91.23781473
"9/25/2023",45,"L8_D_5","L8","Drought","RGB1",0.687418184,99.31258182
"9/25/2023",45,"L8_D_6","L8","Drought","RGB1",12.11191395,87.88808605
"9/25/2023",45,"L8_D_7","L8","Drought","RGB1",0.898613977,99.10138602
"9/25/2023",45,"L8_D_8","L8","Drought","RGB1",0.543034913,99.45696509
"9/25/2023",45,"L8_D_9","L8","Drought","RGB1",0.923242648,99.07675735
"9/25/2023",45,"L6_C_1","L6","Control","RGB1",0.368497165,99.63150283
"9/25/2023",45,"L6_C_2","L6","Control","RGB1",0.186424254,99.81357575
"9/25/2023",45,"L6_C_3","L6","Control","RGB1",0.283009812,99.71699019
"9/25/2023",45,"L6_C_4","L6","Control","RGB1",0.832536919,99.16746308
"9/25/2023",45,"L6_C_5","L6","Control","RGB1",0.394454269,99.60554573
"9/25/2023",45,"L6_C_6","L6","Control","RGB1",0.5652731,99.4347269
"9/25/2023",45,"L6_C_7","L6","Control","RGB1",0.988713055,99.01128695
"9/25/2023",45,"L6_C_8","L6","Control","RGB1",0.528095937,99.47190406
"9/25/2023",45,"L6_C_9","L6","Control","RGB1",0.332340507,99.66765949
"9/25/2023",45,"L6_D_1","L6","Drought","RGB1",0.368314896,99.6316851
"9/25/2023",45,"L6_D_2","L6","Drought","RGB1",0.557501725,99.44249827
"9/25/2023",45,"L6_D_3","L6","Drought","RGB1",0.822145185,99.17785482
"9/25/2023",45,"L6_D_4","L6","Drought","RGB1",1.238440244,98.76155976
"9/25/2023",45,"L6_D_5","L6","Drought","RGB1",0.593376593,99.40662341
"9/25/2023",45,"L6_D_6","L6","Drought","RGB1",0.249578255,99.75042175
"9/25/2023",45,"L6_D_7","L6","Drought","RGB1",0.379519286,99.62048071
"9/25/2023",45,"L6_D_8","L6","Drought","RGB1",0.691717603,99.3082824
"9/25/2023",45,"L6_D_9","L6","Drought","RGB1",0.487216372,99.51278363
"9/25/2023",45,"L6_C_10","L6","Control","RGB1",0.685192585,99.31480742
"9/25/2023",45,"L6_C_11","L6","Control","RGB1",0.274244053,99.72575595
"9/25/2023",45,"L6_C_12","L6","Control","RGB1",0.274544931,99.72545507
"9/25/2023",45,"L6_C_13","L6","Control","RGB1",0.529291543,99.47070846
"9/25/2023",45,"L6_C_14","L6","Control","RGB1",0.4632164,99.5367836
"9/25/2023",45,"L6_C_15","L6","Control","RGB1",0.603633799,99.3963662
"9/25/2023",45,"L6_C_16","L6","Control","RGB1",0.534916853,99.46508315
"9/25/2023",45,"L6_C_17","L6","Control","RGB1",0.581558111,99.41844189
"9/25/2023",45,"L6_C_18","L6","Control","RGB1",0.359524363,99.64047564
"9/25/2023",45,"L6_D_10","L6","Drought","RGB1",0.353749182,99.64625082
"9/25/2023",45,"L6_D_11","L6","Drought","RGB1",0.13234488,99.86765512
"9/25/2023",45,"L6_D_12","L6","Drought","RGB1",0.179794701,99.8202053
"9/25/2023",45,"L6_D_13","L6","Drought","RGB1",1.041477768,98.95852223
"9/25/2023",45,"L6_D_14","L6","Drought","RGB1",0.42544614,99.57455386
"9/25/2023",45,"L6_D_15","L6","Drought","RGB1",0.654919089,99.34508091
"9/25/2023",45,"L6_D_16","L6","Drought","RGB1",0.563324473,99.43667553
"9/25/2023",45,"L6_D_17","L6","Drought","RGB1",0.640504725,99.35949528
"9/25/2023",45,"L6_D_18","L6","Drought","RGB1",1.222573136,98.77742686
"9/25/2023",45,"L9_C_1","L9","Control","RGB1",3.728825669,96.27117433
"9/25/2023",45,"L9_C_10","L9","Control","RGB1",4.527068054,95.47293195
"9/25/2023",45,"L9_C_11","L9","Control","RGB1",5.303508371,94.69649163
"9/25/2023",45,"L9_C_12","L9","Control","RGB1",4.492586588,95.50741341
"9/25/2023",45,"L9_C_13","L9","Control","RGB1",3.410768916,96.58923108
"9/25/2023",45,"L9_C_14","L9","Control","RGB1",6.787505899,93.2124941
"9/25/2023",45,"L9_C_15","L9","Control","RGB1",6.224207588,93.77579241
"9/25/2023",45,"L9_C_16","L9","Control","RGB1",0.534997799,99.4650022
"9/25/2023",45,"L9_C_17","L9","Control","RGB1",0.56161615,99.43838385
"9/25/2023",45,"L9_C_18","L9","Control","RGB1",0.70687098,99.29312902
"9/25/2023",45,"L9_C_19","L9","Control","RGB1",6.004207341,93.99579266
"9/25/2023",45,"L9_C_2","L9","Control","RGB1",3.201371904,96.7986281
"9/25/2023",45,"L9_C_20","L9","Control","RGB1",2.738252959,97.26174704
"9/25/2023",45,"L9_C_3","L9","Control","RGB1",2.365413976,97.63458602
"9/25/2023",45,"L9_C_4","L9","Control","RGB1",0.72075613,99.27924387
"9/25/2023",45,"L9_C_5","L9","Control","RGB1",2.815710662,97.18428934
"9/25/2023",45,"L9_C_6","L9","Control","RGB1",3.708373271,96.29162673
"9/25/2023",45,"L9_C_7","L9","Control","RGB1",4.125006686,95.87499331
"9/25/2023",45,"L9_C_8","L9","Control","RGB1",2.845158598,97.1548414
"9/25/2023",45,"L9_C_9","L9","Control","RGB1",4.997955604,95.0020444
"9/25/2023",45,"L9_D_1","L9","Drought","RGB1",1.019227517,98.98077248
"9/25/2023",45,"L9_D_10","L9","Drought","RGB1",12.7188784,87.2811216
"9/25/2023",45,"L9_D_11","L9","Drought","RGB1",0.356316812,99.64368319
"9/25/2023",45,"L9_D_12","L9","Drought","RGB1",0.505825072,99.49417493
"9/25/2023",45,"L9_D_13","L9","Drought","RGB1",13.27074129,86.72925871
"9/25/2023",45,"L9_D_14","L9","Drought","RGB1",11.78151403,88.21848597
"9/25/2023",45,"L9_D_15","L9","Drought","RGB1",0.78562054,99.21437946
"9/25/2023",45,"L9_D_16","L9","Drought","RGB1",0.476020175,99.52397983
"9/25/2023",45,"L9_D_17","L9","Drought","RGB1",12.0050816,87.9949184
"9/25/2023",45,"L9_D_18","L9","Drought","RGB1",12.12148945,87.87851055
"9/25/2023",45,"L9_D_19","L9","Drought","RGB1",0.925945934,99.07405407
"9/25/2023",45,"L9_D_2","L9","Drought","RGB1",0.519499829,99.48050017
"9/25/2023",45,"L9_D_20","L9","Drought","RGB1",0.486652091,99.51334791
"9/25/2023",45,"L9_D_3","L9","Drought","RGB1",11.39172621,88.60827379
"9/25/2023",45,"L9_D_4","L9","Drought","RGB1",0.734926438,99.26507356
"9/25/2023",45,"L9_D_5","L9","Drought","RGB1",9.763374256,90.23662574
"9/25/2023",45,"L9_D_6","L9","Drought","RGB1",0.407532039,99.59246796
"9/25/2023",45,"L9_D_7","L9","Drought","RGB1",10.00279434,89.99720566
"9/25/2023",45,"L9_D_8","L9","Drought","RGB1",9.500571023,90.49942898
"9/25/2023",45,"L9_D_9","L9","Drought","RGB1",7.534853978,92.46514602
"9/27/2023",47,"L1_C_1","L1","Control","RGB1",4.043848878,95.95615112
"9/27/2023",47,"L1_C_10","L1","Control","RGB1",5.177869192,94.82213081
"9/27/2023",47,"L1_C_11","L1","Control","RGB1",0.982909421,99.01709058
"9/27/2023",47,"L1_C_12","L1","Control","RGB1",0.896731371,99.10326863
"9/27/2023",47,"L1_C_13","L1","Control","RGB1",0.470058808,99.52994119
"9/27/2023",47,"L1_C_14","L1","Control","RGB1",0.725686301,99.2743137
"9/27/2023",47,"L1_C_15","L1","Control","RGB1",0.53177888,99.46822112
"9/27/2023",47,"L1_C_16","L1","Control","RGB1",0.747205251,99.25279475
"9/27/2023",47,"L1_C_17","L1","Control","RGB1",0.895701863,99.10429814
"9/27/2023",47,"L1_C_18","L1","Control","RGB1",2.975958411,97.02404159
"9/27/2023",47,"L1_C_19","L1","Control","RGB1",1.093726577,98.90627342
"9/27/2023",47,"L1_C_2","L1","Control","RGB1",1.121463628,98.87853637
"9/27/2023",47,"L1_C_20","L1","Control","RGB1",0.923369285,99.07663071
"9/27/2023",47,"L1_C_3","L1","Control","RGB1",0.989968869,99.01003113
"9/27/2023",47,"L1_C_4","L1","Control","RGB1",0.535702915,99.46429709
"9/27/2023",47,"L1_C_5","L1","Control","RGB1",4.01836139,95.98163861
"9/27/2023",47,"L1_C_6","L1","Control","RGB1",1.077220027,98.92277997
"9/27/2023",47,"L1_C_7","L1","Control","RGB1",3.947647768,96.05235223
"9/27/2023",47,"L1_C_8","L1","Control","RGB1",0.591078441,99.40892156
"9/27/2023",47,"L1_C_9","L1","Control","RGB1",0.276775715,99.72322428
"9/27/2023",47,"L1_D_1","L1","Drought","RGB1",1.552053639,98.44794636
"9/27/2023",47,"L1_D_10","L1","Drought","RGB1",0.499201011,99.50079899
"9/27/2023",47,"L1_D_11","L1","Drought","RGB1",1.186400658,98.81359934
"9/27/2023",47,"L1_D_12","L1","Drought","RGB1",12.23681851,87.76318149
"9/27/2023",47,"L1_D_13","L1","Drought","RGB1",14.92792821,85.07207179
"9/27/2023",47,"L1_D_14","L1","Drought","RGB1",0.339183031,99.66081697
"9/27/2023",47,"L1_D_15","L1","Drought","RGB1",13.82084093,86.17915907
"9/27/2023",47,"L1_D_16","L1","Drought","RGB1",13.79733353,86.20266647
"9/27/2023",47,"L1_D_17","L1","Drought","RGB1",1.196349919,98.80365008
"9/27/2023",47,"L1_D_18","L1","Drought","RGB1",13.97816794,86.02183206
"9/27/2023",47,"L1_D_19","L1","Drought","RGB1",13.85349864,86.14650136
"9/27/2023",47,"L1_D_2","L1","Drought","RGB1",0.757730662,99.24226934
"9/27/2023",47,"L1_D_20","L1","Drought","RGB1",0.491559932,99.50844007
"9/27/2023",47,"L1_D_3","L1","Drought","RGB1",1.071181587,98.92881841
"9/27/2023",47,"L1_D_4","L1","Drought","RGB1",17.28437688,82.71562312
"9/27/2023",47,"L1_D_5","L1","Drought","RGB1",1.233277078,98.76672292
"9/27/2023",47,"L1_D_6","L1","Drought","RGB1",2.116236966,97.88376303
"9/27/2023",47,"L1_D_7","L1","Drought","RGB1",1.324250673,98.67574933
"9/27/2023",47,"L1_D_8","L1","Drought","RGB1",1.457033719,98.54296628
"9/27/2023",47,"L1_D_9","L1","Drought","RGB1",1.463135273,98.53686473
"9/27/2023",47,"L3_C_1","L3","Control","RGB1",0.281167819,99.71883218
"9/27/2023",47,"L3_C_2","L3","Control","RGB1",6.658832962,93.34116704
"9/27/2023",47,"L3_C_3","L3","Control","RGB1",14.99689989,85.00310011
"9/27/2023",47,"L3_C_4","L3","Control","RGB1",14.93107856,85.06892144
"9/27/2023",47,"L3_C_5","L3","Control","RGB1",0.43140083,99.56859917
"9/27/2023",47,"L3_C_6","L3","Control","RGB1",0.780077566,99.21992243
"9/27/2023",47,"L3_C_7","L3","Control","RGB1",0.867404537,99.13259546
"9/27/2023",47,"L3_C_8","L3","Control","RGB1",0.357247605,99.64275239
"9/27/2023",47,"L3_C_9","L3","Control","RGB1",0.635583586,99.36441641
"9/27/2023",47,"L3_D_1","L3","Drought","RGB1",1.212816841,98.78718316
"9/27/2023",47,"L3_D_2","L3","Drought","RGB1",9.289205146,90.71079485
"9/27/2023",47,"L3_D_3","L3","Drought","RGB1",0.861845624,99.13815438
"9/27/2023",47,"L3_D_4","L3","Drought","RGB1",2.208618637,97.79138136
"9/27/2023",47,"L3_D_5","L3","Drought","RGB1",1.682174857,98.31782514
"9/27/2023",47,"L3_D_6","L3","Drought","RGB1",0.689831495,99.3101685
"9/27/2023",47,"L3_D_7","L3","Drought","RGB1",2.356890013,97.64310999
"9/27/2023",47,"L3_D_8","L3","Drought","RGB1",1.005095607,98.99490439
"9/27/2023",47,"L3_D_9","L3","Drought","RGB1",0.684828013,99.31517199
"9/27/2023",47,"L2_C_1","L2","Control","RGB1",3.305004228,96.69499577
"9/27/2023",47,"L2_C_2","L2","Control","RGB1",1.358412116,98.64158788
"9/27/2023",47,"L2_C_3","L2","Control","RGB1",0.975838209,99.02416179
"9/27/2023",47,"L2_C_4","L2","Control","RGB1",1.490100132,98.50989987
"9/27/2023",47,"L2_C_5","L2","Control","RGB1",1.706594402,98.2934056
"9/27/2023",47,"L2_C_6","L2","Control","RGB1",2.186455539,97.81354446
"9/27/2023",47,"L2_C_7","L2","Control","RGB1",1.546970672,98.45302933
"9/27/2023",47,"L2_C_8","L2","Control","RGB1",1.196144443,98.80385556
"9/27/2023",47,"L2_C_9","L2","Control","RGB1",0.649187447,99.35081255
"9/27/2023",47,"L2_D_1","L2","Drought","RGB1",5.160689258,94.83931074
"9/27/2023",47,"L2_D_2","L2","Drought","RGB1",1.061109429,98.93889057
"9/27/2023",47,"L2_D_3","L2","Drought","RGB1",5.185364161,94.81463584
"9/27/2023",47,"L2_D_4","L2","Drought","RGB1",1.967932597,98.0320674
"9/27/2023",47,"L2_D_5","L2","Drought","RGB1",6.698151338,93.30184866
"9/27/2023",47,"L2_D_6","L2","Drought","RGB1",4.735333348,95.26466665
"9/27/2023",47,"L2_D_7","L2","Drought","RGB1",4.062961546,95.93703845
"9/27/2023",47,"L2_D_8","L2","Drought","RGB1",1.077709425,98.92229057
"9/27/2023",47,"L2_D_9","L2","Drought","RGB1",5.13356441,94.86643559
"9/27/2023",47,"L5_C_1","L5","Control","RGB1",8.805483483,91.19451652
"9/27/2023",47,"L5_C_2","L5","Control","RGB1",0.570607358,99.42939264
"9/27/2023",47,"L5_C_3","L5","Control","RGB1",0.306205954,99.69379405
"9/27/2023",47,"L5_C_4","L5","Control","RGB1",13.77795035,86.22204965
"9/27/2023",47,"L5_C_5","L5","Control","RGB1",9.590944946,90.40905505
"9/27/2023",47,"L5_C_6","L5","Control","RGB1",0.35924218,99.64075782
"9/27/2023",47,"L5_C_7","L5","Control","RGB1",10.31570195,89.68429805
"9/27/2023",47,"L5_C_8","L5","Control","RGB1",0.750623912,99.24937609
"9/27/2023",47,"L5_C_9","L5","Control","RGB1",8.165143103,91.8348569
"9/27/2023",47,"L5_D_1","L5","Drought","RGB1",21.72148583,78.27851417
"9/27/2023",47,"L5_D_2","L5","Drought","RGB1",0.976072408,99.02392759
"9/27/2023",47,"L5_D_3","L5","Drought","RGB1",11.83473088,88.16526912
"9/27/2023",47,"L5_D_4","L5","Drought","RGB1",18.39210297,81.60789703
"9/27/2023",47,"L5_D_5","L5","Drought","RGB1",0.269763224,99.73023678
"9/27/2023",47,"L5_D_6","L5","Drought","RGB1",1.986096781,98.01390322
"9/27/2023",47,"L5_D_7","L5","Drought","RGB1",11.62081211,88.37918789
"9/27/2023",47,"L5_D_8","L5","Drought","RGB1",16.46699254,83.53300746
"9/27/2023",47,"L5_D_9","L5","Drought","RGB1",23.45039725,76.54960275
"9/27/2023",47,"L4_C_1","L4","Control","RGB1",7.709512223,92.29048778
"9/27/2023",47,"L4_C_2","L4","Control","RGB1",8.377836194,91.62216381
"9/27/2023",47,"L4_C_3","L4","Control","RGB1",7.852612438,92.14738756
"9/27/2023",47,"L4_C_4","L4","Control","RGB1",7.052708542,92.94729146
"9/27/2023",47,"L4_C_5","L4","Control","RGB1",7.344872374,92.65512763
"9/27/2023",47,"L4_C_6","L4","Control","RGB1",7.238323615,92.76167638
"9/27/2023",47,"L4_C_7","L4","Control","RGB1",7.364123227,92.63587677
"9/27/2023",47,"L4_C_8","L4","Control","RGB1",3.659842847,96.34015715
"9/27/2023",47,"L4_C_9","L4","Control","RGB1",6.322251371,93.67774863
"9/27/2023",47,"L4_D_1","L4","Drought","RGB1",14.63213588,85.36786412
"9/27/2023",47,"L4_D_2","L4","Drought","RGB1",17.64946709,82.35053291
"9/27/2023",47,"L4_D_3","L4","Drought","RGB1",18.36314401,81.63685599
"9/27/2023",47,"L4_D_4","L4","Drought","RGB1",20.84934157,79.15065843
"9/27/2023",47,"L4_D_5","L4","Drought","RGB1",16.205978,83.794022
"9/27/2023",47,"L4_D_6","L4","Drought","RGB1",17.53916618,82.46083382
"9/27/2023",47,"L4_D_7","L4","Drought","RGB1",15.37955364,84.62044636
"9/27/2023",47,"L4_D_8","L4","Drought","RGB1",15.81183611,84.18816389
"9/27/2023",47,"L4_D_9","L4","Drought","RGB1",17.30411015,82.69588985
"9/27/2023",47,"L7_C_1","L7","Control","RGB1",0.402215798,99.5977842
"9/27/2023",47,"L7_C_10","L7","Control","RGB1",4.632921905,95.3670781
"9/27/2023",47,"L7_C_11","L7","Control","RGB1",8.881287454,91.11871255
"9/27/2023",47,"L7_C_12","L7","Control","RGB1",1.019864264,98.98013574
"9/27/2023",47,"L7_C_13","L7","Control","RGB1",5.481534951,94.51846505
"9/27/2023",47,"L7_C_14","L7","Control","RGB1",0.232709747,99.76729025
"9/27/2023",47,"L7_C_15","L7","Control","RGB1",0.459231731,99.54076827
"9/27/2023",47,"L7_C_16","L7","Control","RGB1",10.14140882,89.85859118
"9/27/2023",47,"L7_C_17","L7","Control","RGB1",0.404117722,99.59588228
"9/27/2023",47,"L7_C_18","L7","Control","RGB1",6.442196299,93.5578037
"9/27/2023",47,"L7_C_19","L7","Control","RGB1",4.209625248,95.79037475
"9/27/2023",47,"L7_C_2","L7","Control","RGB1",0.609195183,99.39080482
"9/27/2023",47,"L7_C_20","L7","Control","RGB1",0.579824509,99.42017549
"9/27/2023",47,"L7_C_3","L7","Control","RGB1",0.328797704,99.6712023
"9/27/2023",47,"L7_C_4","L7","Control","RGB1",7.27911475,92.72088525
"9/27/2023",47,"L7_C_5","L7","Control","RGB1",0.344413972,99.65558603
"9/27/2023",47,"L7_C_6","L7","Control","RGB1",0.587550141,99.41244986
"9/27/2023",47,"L7_C_7","L7","Control","RGB1",0.422981238,99.57701876
"9/27/2023",47,"L7_C_8","L7","Control","RGB1",1.049282289,98.95071771
"9/27/2023",47,"L7_C_9","L7","Control","RGB1",5.72472561,94.27527439
"9/27/2023",47,"L7_D_1","L7","Drought","RGB1",14.87528275,85.12471725
"9/27/2023",47,"L7_D_10","L7","Drought","RGB1",9.620371485,90.37962852
"9/27/2023",47,"L7_D_11","L7","Drought","RGB1",0.672966267,99.32703373
"9/27/2023",47,"L7_D_12","L7","Drought","RGB1",11.02917201,88.97082799
"9/27/2023",47,"L7_D_13","L7","Drought","RGB1",13.04154132,86.95845868
"9/27/2023",47,"L7_D_14","L7","Drought","RGB1",13.36026566,86.63973434
"9/27/2023",47,"L7_D_15","L7","Drought","RGB1",0.486784509,99.51321549
"9/27/2023",47,"L7_D_16","L7","Drought","RGB1",15.10343831,84.89656169
"9/27/2023",47,"L7_D_17","L7","Drought","RGB1",0.530654161,99.46934584
"9/27/2023",47,"L7_D_18","L7","Drought","RGB1",0.782232823,99.21776718
"9/27/2023",47,"L7_D_19","L7","Drought","RGB1",0.554103925,99.44589608
"9/27/2023",47,"L7_D_2","L7","Drought","RGB1",4.504449433,95.49555057
"9/27/2023",47,"L7_D_20","L7","Drought","RGB1",8.056154898,91.9438451
"9/27/2023",47,"L7_D_3","L7","Drought","RGB1",12.23365344,87.76634656
"9/27/2023",47,"L7_D_4","L7","Drought","RGB1",0.198308733,99.80169127
"9/27/2023",47,"L7_D_5","L7","Drought","RGB1",0.357572456,99.64242754
"9/27/2023",47,"L7_D_6","L7","Drought","RGB1",11.29485004,88.70514996
"9/27/2023",47,"L7_D_7","L7","Drought","RGB1",0.402831958,99.59716804
"9/27/2023",47,"L7_D_8","L7","Drought","RGB1",14.97480661,85.02519339
"9/27/2023",47,"L7_D_9","L7","Drought","RGB1",15.94761478,84.05238522
"9/27/2023",47,"L8_C_1","L8","Control","RGB1",0.694610125,99.30538987
"9/27/2023",47,"L8_C_10","L8","Control","RGB1",5.236365482,94.76363452
"9/27/2023",47,"L8_C_11","L8","Control","RGB1",0.239466397,99.7605336
"9/27/2023",47,"L8_C_12","L8","Control","RGB1",0.745972727,99.25402727
"9/27/2023",47,"L8_C_13","L8","Control","RGB1",0.473815273,99.52618473
"9/27/2023",47,"L8_C_14","L8","Control","RGB1",0.559678707,99.44032129
"9/27/2023",47,"L8_C_15","L8","Control","RGB1",0.649247051,99.35075295
"9/27/2023",47,"L8_C_16","L8","Control","RGB1",0.730265457,99.26973454
"9/27/2023",47,"L8_C_17","L8","Control","RGB1",4.032033981,95.96796602
"9/27/2023",47,"L8_C_18","L8","Control","RGB1",0.584450958,99.41554904
"9/27/2023",47,"L8_C_19","L8","Control","RGB1",5.810532559,94.18946744
"9/27/2023",47,"L8_C_2","L8","Control","RGB1",0.8588056,99.1411944
"9/27/2023",47,"L8_C_20","L8","Control","RGB1",1.472615557,98.52738444
"9/27/2023",47,"L8_C_3","L8","Control","RGB1",0.486753112,99.51324689
"9/27/2023",47,"L8_C_4","L8","Control","RGB1",0.396881316,99.60311868
"9/27/2023",47,"L8_C_5","L8","Control","RGB1",5.732973212,94.26702679
"9/27/2023",47,"L8_C_6","L8","Control","RGB1",2.658945818,97.34105418
"9/27/2023",47,"L8_C_7","L8","Control","RGB1",0.345468998,99.654531
"9/27/2023",47,"L8_C_8","L8","Control","RGB1",0.601067473,99.39893253
"9/27/2023",47,"L8_C_9","L8","Control","RGB1",0.297671916,99.70232808
"9/27/2023",47,"L8_D_1","L8","Drought","RGB1",10.63487543,89.36512457
"9/27/2023",47,"L8_D_10","L8","Drought","RGB1",0.776874916,99.22312508
"9/27/2023",47,"L8_D_11","L8","Drought","RGB1",13.52179557,86.47820443
"9/27/2023",47,"L8_D_12","L8","Drought","RGB1",15.67977016,84.32022984
"9/27/2023",47,"L8_D_13","L8","Drought","RGB1",0.588769971,99.41123003
"9/27/2023",47,"L8_D_14","L8","Drought","RGB1",2.457375684,97.54262432
"9/27/2023",47,"L8_D_15","L8","Drought","RGB1",0.677726075,99.32227392
"9/27/2023",47,"L8_D_16","L8","Drought","RGB1",1.081730663,98.91826934
"9/27/2023",47,"L8_D_17","L8","Drought","RGB1",16.48670773,83.51329227
"9/27/2023",47,"L8_D_18","L8","Drought","RGB1",8.592425028,91.40757497
"9/27/2023",47,"L8_D_19","L8","Drought","RGB1",1.576631755,98.42336824
"9/27/2023",47,"L8_D_2","L8","Drought","RGB1",0.943355625,99.05664437
"9/27/2023",47,"L8_D_20","L8","Drought","RGB1",14.30340469,85.69659531
"9/27/2023",47,"L8_D_3","L8","Drought","RGB1",0.537685937,99.46231406
"9/27/2023",47,"L8_D_4","L8","Drought","RGB1",12.69439376,87.30560624
"9/27/2023",47,"L8_D_5","L8","Drought","RGB1",0.516141195,99.48385881
"9/27/2023",47,"L8_D_6","L8","Drought","RGB1",16.03959015,83.96040985
"9/27/2023",47,"L8_D_7","L8","Drought","RGB1",0.648786117,99.35121388
"9/27/2023",47,"L8_D_8","L8","Drought","RGB1",0.440093582,99.55990642
"9/27/2023",47,"L8_D_9","L8","Drought","RGB1",0.67698059,99.32301941
"9/27/2023",47,"L6_C_1","L6","Control","RGB1",0.432196798,99.5678032
"9/27/2023",47,"L6_C_2","L6","Control","RGB1",0.181213623,99.81878638
"9/27/2023",47,"L6_C_3","L6","Control","RGB1",0.292941631,99.70705837
"9/27/2023",47,"L6_C_4","L6","Control","RGB1",0.5345357,99.4654643
"9/27/2023",47,"L6_C_5","L6","Control","RGB1",0.300774191,99.69922581
